ID_Reserva,Club,Coordenadas,Fecha,Dia_Semana,Es_Fin_Semana,Hora,Tipo_Pista,Nombre_Pista,Estado,Precio_Euro,Ingreso_Generado
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Interior,Interior 1,Libre,24.96,0.0
0e9787b7,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,09:00,Interior,Interior 2,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,10:30,Interior,Interior 2,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,12:00,Interior,Interior 2,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,13:30,Interior,Interior 2,Libre,14.56,0.0
2c2fa425,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,17:00,Interior,Interior 2,Ocupada,20.11,20.11
bb09995a,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,18:30,Interior,Interior 2,Ocupada,27.04,27.04
17ef3d89,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Interior,Interior 2,Ocupada,24.96,24.96
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,09:00,Interior,Interior 3,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,10:30,Interior,Interior 3,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,12:00,Interior,Interior 3,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,13:30,Interior,Interior 3,Libre,14.56,0.0
81ba241a,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,17:00,Interior,Interior 3,Ocupada,20.11,20.11
ecc39ea6,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,18:30,Interior,Interior 3,Ocupada,27.04,27.04
0fae4064,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Interior,Interior 3,Ocupada,24.96,24.96
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,09:00,Interior,Interior 4,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,10:30,Interior,Interior 4,Libre,14.56,0.0
17e85b91,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,12:00,Interior,Interior 4,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,13:30,Interior,Interior 4,Libre,14.56,0.0
a523c648,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,17:00,Interior,Interior 4,Ocupada,20.11,20.11
8ae2c7aa,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,18:30,Interior,Interior 4,Ocupada,27.04,27.04
457cfe0d,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Interior,Interior 4,Ocupada,24.96,24.96
8dabb60c,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,09:00,Interior,Interior 5,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,10:30,Interior,Interior 5,Libre,14.56,0.0
74fce146,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,12:00,Interior,Interior 5,Ocupada,14.56,14.56
65681592,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,13:30,Interior,Interior 5,Ocupada,14.56,14.56
a581c5cb,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,17:00,Interior,Interior 5,Ocupada,20.11,20.11
a8697fac,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,18:30,Interior,Interior 5,Ocupada,27.04,27.04
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Interior,Interior 5,Libre,24.96,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,09:00,Exterior,Exterior 1,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,10:30,Exterior,Exterior 1,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,12:00,Exterior,Exterior 1,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,13:30,Exterior,Exterior 1,Libre,7.8,0.0
e0964be4,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,17:30,Exterior,Exterior 1,Ocupada,17.83,17.83
2d32c8b3,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,19:00,Exterior,Exterior 1,Ocupada,22.88,22.88
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Exterior,Exterior 1,Libre,22.88,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,09:00,Exterior,Exterior 2,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,10:30,Exterior,Exterior 2,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,12:00,Exterior,Exterior 2,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,13:30,Exterior,Exterior 2,Libre,7.8,0.0
25fffff5,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,17:30,Exterior,Exterior 2,Ocupada,17.83,17.83
7c965dbb,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,19:00,Exterior,Exterior 2,Ocupada,22.88,22.88
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Exterior,Exterior 2,Libre,22.88,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,09:00,Exterior,Exterior 3,Libre,7.8,0.0
bd8e1d84,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,10:30,Exterior,Exterior 3,Ocupada,7.8,7.8
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,12:00,Exterior,Exterior 3,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,13:30,Exterior,Exterior 3,Libre,7.8,0.0
2ec80b2b,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,17:30,Exterior,Exterior 3,Ocupada,17.83,17.83
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,19:00,Exterior,Exterior 3,Libre,22.88,0.0
5d9a6746,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-26,Thursday,0,21:30,Exterior,Exterior 3,Ocupada,22.88,22.88
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Interior,Interior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Interior,Interior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Interior,Interior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Interior,Interior 1,Libre,14.56,0.0
398cdb26,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:00,Interior,Interior 1,Ocupada,20.11,20.11
7f2b582a,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,18:30,Interior,Interior 1,Ocupada,27.04,27.04
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Interior,Interior 1,Libre,24.96,0.0
1b9c0ced,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Interior,Interior 2,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Interior,Interior 2,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Interior,Interior 2,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Interior,Interior 2,Libre,14.56,0.0
b1820e87,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:00,Interior,Interior 2,Ocupada,20.11,20.11
9202b550,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,18:30,Interior,Interior 2,Ocupada,27.04,27.04
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Interior,Interior 2,Libre,24.96,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Interior,Interior 3,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Interior,Interior 3,Libre,14.56,0.0
881a0506,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Interior,Interior 3,Ocupada,14.56,14.56
da91f116,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Interior,Interior 3,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:00,Interior,Interior 3,Libre,20.11,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,18:30,Interior,Interior 3,Libre,27.04,0.0
32589308,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Interior,Interior 3,Ocupada,24.96,24.96
4a17d166,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Interior,Interior 4,Ocupada,14.56,14.56
8abf7e29,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Interior,Interior 4,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Interior,Interior 4,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Interior,Interior 4,Libre,14.56,0.0
2c3147d8,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:00,Interior,Interior 4,Ocupada,20.11,20.11
9371c1ee,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,18:30,Interior,Interior 4,Ocupada,27.04,27.04
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Interior,Interior 4,Libre,24.96,0.0
25883d26,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Interior,Interior 5,Ocupada,14.56,14.56
82fd12ba,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Interior,Interior 5,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Interior,Interior 5,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Interior,Interior 5,Libre,14.56,0.0
ae876b8c,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:00,Interior,Interior 5,Ocupada,20.11,20.11
04e2af5b,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,18:30,Interior,Interior 5,Ocupada,27.04,27.04
2ac68567,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Interior,Interior 5,Ocupada,24.96,24.96
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Exterior,Exterior 1,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Exterior,Exterior 1,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Exterior,Exterior 1,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Exterior,Exterior 1,Libre,7.8,0.0
9f463500,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:30,Exterior,Exterior 1,Ocupada,17.83,17.83
c279ccaf,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,19:00,Exterior,Exterior 1,Ocupada,22.88,22.88
fa095ac2,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 1,Ocupada,22.88,22.88
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Exterior,Exterior 2,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Exterior,Exterior 2,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Exterior,Exterior 2,Libre,7.8,0.0
929e05fd,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Exterior,Exterior 2,Ocupada,7.8,7.8
eb826000,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:30,Exterior,Exterior 2,Ocupada,17.83,17.83
5d6e6fe3,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,19:00,Exterior,Exterior 2,Ocupada,22.88,22.88
b889e21c,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 2,Ocupada,22.88,22.88
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,09:00,Exterior,Exterior 3,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,10:30,Exterior,Exterior 3,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,12:00,Exterior,Exterior 3,Libre,7.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,13:30,Exterior,Exterior 3,Libre,7.8,0.0
d25285eb,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,17:30,Exterior,Exterior 3,Ocupada,17.83,17.83
3d047072,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,19:00,Exterior,Exterior 3,Ocupada,22.88,22.88
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 3,Libre,22.88,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Interior,Interior 1,Libre,20.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Interior,Interior 1,Libre,20.8,0.0
dcffe5f6,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Interior,Interior 1,Ocupada,20.8,20.8
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,13:00,Interior,Interior 1,Libre,18.72,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:30,Interior,Interior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,16:00,Interior,Interior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:30,Interior,Interior 1,Libre,18.72,0.0
3e189ca5,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,19:00,Interior,Interior 1,Ocupada,18.72,18.72
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Interior,Interior 2,Libre,20.8,0.0
62c98b7f,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Interior,Interior 2,Ocupada,20.8,20.8
838476ce,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Interior,Interior 2,Ocupada,20.8,20.8
b3bcc5cd,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,13:00,Interior,Interior 2,Ocupada,18.72,18.72
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:30,Interior,Interior 2,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,16:00,Interior,Interior 2,Libre,14.56,0.0
fee58bdd,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:30,Interior,Interior 2,Ocupada,18.72,18.72
a4b59e89,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,19:00,Interior,Interior 2,Ocupada,18.72,18.72
15354afc,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Interior,Interior 3,Ocupada,20.8,20.8
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Interior,Interior 3,Libre,20.8,0.0
796c351c,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Interior,Interior 3,Ocupada,20.8,20.8
dc47b675,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,13:00,Interior,Interior 3,Ocupada,18.72,18.72
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:30,Interior,Interior 3,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,16:00,Interior,Interior 3,Libre,14.56,0.0
99ea20f1,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:30,Interior,Interior 3,Ocupada,18.72,18.72
68d9ca03,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,19:00,Interior,Interior 3,Ocupada,18.72,18.72
13ecef9e,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Interior,Interior 4,Ocupada,20.8,20.8
41ca8640,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Interior,Interior 4,Ocupada,20.8,20.8
5f47ab3b,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Interior,Interior 4,Ocupada,20.8,20.8
6c17f27d,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,13:00,Interior,Interior 4,Ocupada,18.72,18.72
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:30,Interior,Interior 4,Libre,14.56,0.0
43d0c58d,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,16:00,Interior,Interior 4,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:30,Interior,Interior 4,Libre,18.72,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,19:00,Interior,Interior 4,Libre,18.72,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Interior,Interior 5,Libre,20.8,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Interior,Interior 5,Libre,20.8,0.0
dbe11611,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Interior,Interior 5,Ocupada,20.8,20.8
6464f2e0,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,13:00,Interior,Interior 5,Ocupada,18.72,18.72
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:30,Interior,Interior 5,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,16:00,Interior,Interior 5,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:30,Interior,Interior 5,Libre,18.72,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,19:00,Interior,Interior 5,Libre,18.72,0.0
c285cd36,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Exterior,Exterior 1,Ocupada,16.64,16.64
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Exterior,Exterior 1,Libre,16.64,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Exterior,Exterior 1,Libre,16.64,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 1,Libre,15.96,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Exterior,Exterior 2,Libre,16.64,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Exterior,Exterior 2,Libre,16.64,0.0
0b26a79d,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Exterior,Exterior 2,Ocupada,16.64,16.64
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 2,Libre,15.96,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 2,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 2,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 2,Libre,14.56,0.0
b5ee2b20,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,08:00,Exterior,Exterior 3,Ocupada,16.64,16.64
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,09:30,Exterior,Exterior 3,Libre,16.64,0.0
59767c9f,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,11:00,Exterior,Exterior 3,Ocupada,16.64,16.64
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 3,Libre,15.96,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 3,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 3,Libre,14.56,0.0
51f0bdf7,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 3,Ocupada,14.56,14.56
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,08:00,Interior,Interior 1,Libre,20.8,0.0
4aa9a33a,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,09:30,Interior,Interior 1,Ocupada,20.8,20.8
6b5fe54b,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,11:00,Interior,Interior 1,Ocupada,20.8,20.8
2b3b16b5,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,13:00,Interior,Interior 1,Ocupada,18.72,18.72
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,14:30,Interior,Interior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,16:00,Interior,Interior 1,Libre,14.56,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,17:30,Interior,Interior 1,Libre,18.72,0.0
,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,19:00,Interior,Interior 1,Libre,18.72,0.0
b985864a,Padel Deportivo Ebro,"41°40'04.3""N 0°55'22.4""W",2026-03-01,Sunday,1,08:00,Interior,Interior 2,Ocupada,20.8,20.8
